DCC_ID,'TAR00001','TAR00002','TAR00003','TAR00004','TAR00005','TAR00006','TAR00007','TAR00008','TAR00009','TAR00010','TAR00011','TAR00012','TAR00013','TAR00014','TAR00015','TAR00016','TAR00017','TAR00018','TAR00019','TAR00020','TAR00021','TAR00022','TAR00023','TAR00024','TAR00025','TAR00026','TAR00027','TAR00028','TAR00029','TAR00030','TAR00031','TAR00032','TAR00033','TAR00034','TAR00035','TAR00036','TAR00037','TAR00038','TAR00039','TAR00040','TAR00041','TAR00042','TAR00043','TAR00044','TAR00045','TAR00046','TAR00047','TAR00048','TAR00049','TAR00050','TAR00051','TAR00052','TAR00053','TAR00054','TAR00055','TAR00056','TAR00057','TAR00058','TAR00059','TAR00060','TAR00061','TAR00062','TAR00063','TAR00064','TAR00065','TAR00066','TAR00067','TAR00068','TAR00069','TAR00070','TAR00071','TAR00072','TAR00073','TAR00074','TAR00075','TAR00076','TAR00077','TAR00078','TAR00079','TAR00080','TAR00081','TAR00082','TAR00083','TAR00084','TAR00085','TAR00086','TAR00087','TAR00088','TAR00089','TAR00090','TAR00091','TAR00092','TAR00093','TAR00094','TAR00095','TAR00096','TAR00097','TAR00098','TAR00099','TAR00100','TAR00101','TAR00102','TAR00103','TAR00104','TAR00105','TAR00106','TAR00107','TAR00108','TAR00109','TAR00110','TAR00111','TAR00112','TAR00113','TAR00114','TAR00115','TAR00116','TAR00117','TAR00118','TAR00119','TAR00120','TAR00121','TAR00122','TAR00123','TAR00124','TAR00125','TAR00126','TAR00127','TAR00128','TAR00129','TAR00130','TAR00131','TAR00132','TAR00133','TAR00134','TAR00135','TAR00136','TAR00137','TAR00138','TAR00139','TAR00140','TAR00141','TAR00142','TAR00143','TAR00144','TAR00145','TAR00146','TAR00147','TAR00148','TAR00149','TAR00150','TAR00151','TAR00152','TAR00153','TAR00154','TAR00155','TAR00156','TAR00157','TAR00158','TAR00159','TAR00160','TAR00161','TAR00162','TAR00163','TAR00164','TAR00165','TAR00166','TAR00167','TAR00168','TAR00169','TAR00170','TAR00171','TAR00172','TAR00173','TAR00174','TAR00175','TAR00176','TAR00177','TAR00178','TAR00179','TAR00180','TAR00181','TAR00182','TAR00183','TAR00184','TAR00185','TAR00186','TAR00187','TAR00188','TAR00189','TAR00190','TAR00191','TAR00192','TAR00193','TAR00194','TAR00195','TAR00196','TAR00197','TAR00198','TAR00199','TAR00200','TAR00201','TAR00202','TAR00203','TAR00204','TAR00205','TAR00206','TAR00207','TAR00208','TAR00209','TAR00210','TAR00211','TAR00212','TAR00213','TAR00214','TAR00215','TAR00216','TAR00217','TAR00218','TAR00219','TAR00220','TAR00221','TAR00222','TAR00223','TAR00224','TAR00225','TAR00226','TAR00227','TAR00228','TAR00229','TAR00230','TAR00231','TAR00232','TAR00233','TAR00234','TAR00235','TAR00236','TAR00237','TAR00238','TAR00239','TAR00240','TAR00241','TAR00242','TAR00243','TAR00244','TAR00245','TAR00246','TAR00247','TAR00248','TAR00249','TAR00250','TAR00251','TAR00252','TAR00253','TAR00254','TAR00255','TAR00256','TAR00257','TAR00258','TAR00259','TAR00260','TAR00261','TAR00262','TAR00263','TAR00264','TAR00265','TAR00266','TAR00267','TAR00268','TAR00269','TAR00270','TAR00271','TAR00272','TAR00273','TAR00274','TAR00275','TAR00276','TAR00277','TAR00278','TAR00279','TAR00280','TAR00281','TAR00282','TAR00283','TAR00284','TAR00285','TAR00286','TAR00287','TAR00288','TAR00289','TAR00290','TAR00291','TAR00292','TAR00293','TAR00294','TAR00295','TAR00296','TAR00297','TAR00298','TAR00299','TAR00300','TAR00301','TAR00302','TAR00303','TAR00304','TAR00305','TAR00306','TAR00307','TAR00308','TAR00309','TAR00310','TAR00311','TAR00312','TAR00313','TAR00314','TAR00315','TAR00316','TAR00317','TAR00318','TAR00319','TAR00320','TAR00321','TAR00322','TAR00323','TAR00324','TAR00325','TAR00326','TAR00327','TAR00328','TAR00329','TAR00330','TAR00331','TAR00332','TAR00333','TAR00334','TAR00335','TAR00336','TAR00337','TAR00338','TAR00339','TAR00340','TAR00341','TAR00342','TAR00343','TAR00344','TAR00345','TAR00346','TAR00347','TAR00348','TAR00349','TAR00350','TAR00351','TAR00352','TAR00353','TAR00354','TAR00355','TAR00356','TAR00357','TAR00358','TAR00359','TAR00360','TAR00361','TAR00362','TAR00363','TAR00364','TAR00365','TAR00366','TAR00367','TAR00368','TAR00369','TAR00370','TAR00371','TAR00372','TAR00373','TAR00374','TAR00375','TAR00376','TAR00377','TAR00378','TAR00379','TAR00380','TAR00381','TAR00382','TAR00383','TAR00384','TAR00385','TAR00386','TAR00387','TAR00388','TAR00389','TAR00390','TAR00391','TAR00392','TAR00393','TAR00394','TAR00395','TAR00396','TAR00397','TAR00398','TAR00399','TAR00400','TAR00401','TAR00402','TAR00403','TAR00404','TAR00405','TAR00406','TAR00407','TAR00408','TAR00409','TAR00410','TAR00411','TAR00412','TAR00413','TAR00414','TAR00415','TAR00416','TAR00417','TAR00418','TAR00419','TAR00420','TAR00421','TAR00422','TAR00423','TAR00424','TAR00425','TAR00426','TAR00427','TAR00428','TAR00429','TAR00430','TAR00431','TAR00432','TAR00433','TAR00434','TAR00435','TAR00436','TAR00437','TAR00438','TAR00439','TAR00440','TAR00441','TAR00442','TAR00443','TAR00444','TAR00445','TAR00446','TAR00447','TAR00448','TAR00449','TAR00450','TAR00451','TAR00452','TAR00453','TAR00454','TAR00455','TAR00456','TAR00457','TAR00458','TAR00459','TAR00460','TAR00461','TAR00462','TAR00463','TAR00464','TAR00465','TAR00466','TAR00467','TAR00468','TAR00469','TAR00470','TAR00471','TAR00472','TAR00473','TAR00474','TAR00475','TAR00476','TAR00477','TAR00478','TAR00479','TAR00480','TAR00481','TAR00482','TAR00483','TAR00484','TAR00485','TAR00486','TAR00487','TAR00488','TAR00489','TAR00490','TAR00491','TAR00492','TAR00493','TAR00494','TAR00495','TAR00496','TAR00497','TAR00498','TAR00499','TAR00500','TAR00501','TAR00502','TAR00503','TAR00504','TAR00505','TAR00506','TAR00507','TAR00508','TAR00509','TAR00510','TAR00511','TAR00512','TAR00513','TAR00514','TAR00515','TAR00516','TAR00517','TAR00518','TAR00519','TAR00520','TAR00521','TAR00522','TAR00523','TAR00524','TAR00525','TAR00526','TAR00527','TAR00528','TAR00529','TAR00530','TAR00531','TAR00532','TAR00533','TAR00534','TAR00535','TAR00539','TAR00540','TAR00541','TAR00542','TAR00543','TAR00544','TAR00545','TAR00546','TAR00547','TAR00548','TAR00571','TAR00572','TAR00573','TAR00574','TAR00575','TAR00576','TAR00577','TAR00578','TAR00579','TAR00580','TAR00581','TAR00582','TAR00587','TAR00588','TAR00589','TAR00590','TAR00591','TAR00592','TAR00593','TAR00598','TAR00599','TAR00600','TAR00601','TAR00602','TAR00603','TAR00604','TAR00605','TAR00611','TAR00612','TAR00613','TAR00614','TAR00615','TAR00616','TAR00617','TAR00618','TAR00619','TAR00620','TAR00627','TAR00628','TAR00629','TAR00630','TAR00631','TAR00632','TAR00633','TAR00634','TAR00636','TAR00638','TAR00639','TAR00641','TAR00642','TAR00643','TAR00644','TAR00645','TAR00646','TAR00661','TAR00664','TAR00665','TAR00666','TAR00667','TAR00668','TAR00669','TAR00670','TAR00671','TAR00672','TAR00673','TAR00674','TAR00698','TAR00700','TAR00752','TAR00753','TAR00754','TAR00755','TAR00756','TAR00757','TAR00807','TAR00827','TAR00845','TAR00846','TAR00848','TAR00849','TAR00862','TAR00863','TAR00864','TAR00865','TAR00866','TAR00867','TAR00868','TAR00869','TAR00894','TAR00895','TAR00899','TAR00905','TAR00906','TAR00915','TAR00916','TAR00924','TAR00925','TAR00931','TAR00935','TAR00936','TAR00938','TAR00939','TAR00940','TAR00948','TAR00949','TAR00953','TAR00959','TAR00963','TAR00964','TAR00965','TAR00966','TAR00967','TAR00978','TAR00980','TAR00981','TAR00982','TAR00983','TAR00984','TAR00986','TAR00987','TAR00988','TAR00989','TAR00995','TAR00996','TAR01000','TAR01002','TAR01003','TAR01004','TAR01013','TAR01016','TAR01019','TAR01020','TAR01021','TAR01025','TAR01026','TAR01031','TAR01032','TAR01033','TAR01034','TAR01035','TAR01036','TAR01037','TAR01038','TAR01039','TAR01040','TAR01041','TAR01042','TAR01043','TAR01044','TAR01045','TAR01051','TAR01057','TAR01059','TAR01061','TAR01062','TAR01063','TAR01064','TAR01070','TAR01074','TAR01075','TAR01076','TAR01077','TAR01081','TAR01082','TAR01083','TAR01086','TAR01087','TAR01091','TAR01094','TAR01095','TAR01099','TAR01105','TAR01106','TAR01107','TAR01108','TAR01109','TAR01110','TAR01111','TAR01113','TAR01114','TAR01115','TAR01123','TAR01130','TAR01131','TAR01132','TAR01133','TAR01134','TAR01149','TAR01165','TAR01166','TAR01167','TAR01168','TAR01169','TAR01170','TAR01171','TAR01248','TAR01256','TAR01257','TAR01258','TAR01259','TAR01260','TAR01262','TAR01263','TAR01264','TAR01265','TAR01266','TAR01267','TAR01268','TAR01269','TAR01270','TAR01271','TAR01272','TAR01276','TAR01286','TAR01287','TAR01288','TAR01289','TAR01290','TAR01291','TAR01296','TAR01297','TAR01298','TAR01299','TAR01306','TAR01307','TAR01309','TAR01351','TAR01362','TAR01369','TAR01383','TAR01408','TAR01417','TAR01419','TAR01420','TAR01425','TAR01450','TAR01453','TAR01455','TAR01456','TAR01495','TAR01496','TAR01543','TAR01544','TAR01546','TAR01547'
DCC0037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCC0038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCC0039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCC0040,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCC0041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
